"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         278,       -7.73708374,      -5.813145556,      -6.814173489,      -5.932877683,       -11.0580673
          0,           0,         279,      -7.735585696,      -5.813825816,      -6.822114566,      -5.930365984,      -11.05382704
          0,           0,         280,      -7.733769062,      -5.814645766,      -6.826767525,      -5.930912939,      -11.04915776
          0,           0,         281,      -7.734186652,       -5.81557762,      -6.829467983,      -5.933934948,      -11.04401587
          0,           0,         282,      -7.735746735,      -5.816597262,      -6.831191226,      -5.937196909,      -11.03835317
          0,           0,         283,      -7.737399063,      -5.817705354,      -6.832331859,      -5.939977723,      -11.03211631
          0,           0,         284,      -7.738919878,      -5.818914061,      -6.832968617,      -5.942568284,      -11.02524626
          0,           0,         285,       -7.74040005,      -5.820234004,      -6.833060617,      -5.945212609,      -11.01767778
          0,           0,         286,      -7.741752428,      -5.821673038,      -6.832630354,      -5.947785597,      -11.00933866
          0,           0,         287,      -7.742545151,      -5.823239697,      -6.831790354,      -5.949816124,      -11.00014904
          0,           0,         288,      -7.742255702,      -5.824944251,      -6.830615608,      -5.950734471,      -10.99002044
          0,           0,         289,      -7.740563554,      -5.826797812,       -6.82911338,       -5.95012366,      -10.97885491
          0,           0,         290,      -7.737360746,      -5.828811959,      -6.827329806,      -5.947766559,      -10.96654384
          0,           0,         291,      -7.732687278,       -5.83099923,      -6.825371213,      -5.943659715,       -10.9529668
          0,           0,         292,      -7.726658543,      -5.833373924,      -6.823299588,      -5.937971091,      -10.93799009
          0,           0,         293,      -7.719331688,      -5.835952421,      -6.821053087,      -5.930862169,      -10.92146536
          0,           0,         294,      -7.710648867,      -5.838752675,      -6.818459473,      -5.922364759,      -10.90322784
          0,           0,         295,      -7.700524774,      -5.841793535,      -6.815301159,      -5.912435769,      -10.88309454
          0,           0,         296,      -7.688952575,      -5.845094609,      -6.811379948,        -5.9010735,      -10.86086215
          0,           0,         297,      -7.676013973,      -5.848676662,       -6.80655487,      -5.888354157,      -10.83630477
          0,           0,         298,      -7.661811283,      -5.852562361,      -6.800746352,      -5.874379718,       -10.8091714
          0,           0,         299,      -7.646408803,      -5.856777281,      -6.793911511,      -5.859219058,      -10.78033272
          0,           0,         300,      -7.695680547,      -5.857831289,      -6.815843363,      -5.915366079,      -10.77740427
          0,           0,         301,      -7.760594668,      -5.858597371,      -6.830169559,      -5.981571718,      -10.77418534
          0,           0,         302,      -7.805844296,      -5.859144356,      -6.843076431,      -6.020044235,      -10.77064514
          0,           0,         303,       -7.81693459,      -5.859644282,      -6.855041738,       -6.02409147,      -10.76674924
          0,           0,         304,      -7.813396881,      -5.860232992,      -6.863872533,      -6.019347164,      -10.76246067
          0,           0,         305,      -7.809268573,      -5.860945206,      -6.869274552,      -6.017535064,      -10.75773955
          0,           0,         306,      -7.807854804,      -5.861757906,      -6.872380022,      -6.018685701,       -10.7525422
          0,           0,         307,      -7.808172993,      -5.862649131,      -6.874236008,      -6.020611492,      -10.74682037
          0,           0,         308,      -7.808840797,      -5.863618146,      -6.875342874,      -6.022258334,      -10.74052071
          0,           0,         309,      -7.809340995,      -5.864675135,      -6.875847578,      -6.023663353,      -10.73358437
          0,           0,         310,      -7.809641563,      -5.865829901,      -6.875791657,      -6.024984052,      -10.72594638
          0,           0,         311,      -7.809640397,      -5.867090329,      -6.875294173,      -6.026085582,      -10.71753504
          0,           0,         312,      -7.808933699,      -5.868464934,      -6.874534622,       -6.02650568,      -10.70827122
          0,           0,         313,      -7.807057286,      -5.869963593,      -6.873587659,      -6.025720284,      -10.69806756
          0,           0,         314,      -7.803744298,      -5.871596905,      -6.872404593,      -6.023374557,      -10.68682765
          0,           0,         315,      -7.798846834,      -5.873376365,      -6.870973552,       -6.01922001,      -10.67444507
          0,           0,         316,      -7.792281063,      -5.875315326,      -6.869376787,      -6.013122171,      -10.66080234
          0,           0,         317,      -7.784104389,      -5.877429957,      -6.867674509,      -6.005180635,      -10.64576985
          0,           0,         318,      -7.774505904,       -5.87973946,      -6.865795844,       -5.99569578,      -10.62920471
          0,           0,         319,      -7.763723145,      -5.882265259,      -6.863537228,      -5.985024018,      -10.61094964
          0,           0,         320,      -7.751982878,      -5.885029932,      -6.860632432,      -5.973466549,      -10.59083178
          0,           0,         321,      -7.739463328,      -5.888056548,      -6.856833151,      -5.961211623,      -10.56866162
          0,           0,         322,      -7.726266708,      -5.891368214,      -6.851961971,       -5.94831874,      -10.54423215
          0,           0,         323,      -7.712417819,      -5.894987513,      -6.845924827,      -5.934746615,      -10.51731854
          0,           0,         324,      -7.697887526,      -5.898935921,      -6.838689107,      -5.920404652,       -10.4886576
          0,           0,         325,      -7.743671282,      -5.899851139,       -6.85844655,      -5.973262212,      -10.48576733
          0,           0,         326,      -7.800473316,      -5.900534422,      -6.872474822,      -6.032726356,       -10.4825911
          0,           0,         327,      -7.839356889,      -5.901037755,      -6.885649993,       -6.06735154,      -10.47909905
          0,           0,         328,      -7.848858001,      -5.901502985,      -6.898105639,      -6.071413439,      -10.47525796
          0,           0,         329,      -7.845535491,       -5.90204732,      -6.907592614,      -6.067110134,      -10.47103216
          0,           0,         330,       -7.84169096,      -5.902704328,       -6.91359067,      -6.065312899,      -10.46638318
          0,           0,         331,      -7.840570156,      -5.903456442,      -6.917058448,      -6.066571566,      -10.46126892
          0,           0,         332,      -7.841411786,      -5.904284964,      -6.919059498,      -6.069050199,      -10.45564306
          0,           0,         333,       -7.84279472,      -5.905188904,      -6.920157671,      -6.071545874,      -10.44945464
          0,           0,         334,      -7.844084951,      -5.906176992,      -6.920528511,      -6.073888188,      -10.44264767
          0,           0,         335,      -7.845232839,      -5.907257864,      -6.920229911,      -6.076212802,      -10.43516073
          0,           0,         336,      -7.846181319,      -5.908438439,      -6.919404878,      -6.078442245,      -10.42692643
          0,           0,         337,      -7.846549482,      -5.909726086,      -6.918262299,      -6.080106702,      -10.41787098
