"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,        3424,      -8.969521287,      -7.855323121,      -8.464739531,       -7.58928271,      -9.695710969,      -4.331115952
          0,           0,        3425,      -8.970269861,      -7.855866816,      -8.463858788,      -7.590059599,      -9.696211179,      -4.331831848
          0,           0,        3426,      -8.971015192,      -7.856407634,      -8.463058565,      -7.590829297,      -9.696710621,      -4.332551315
          0,           0,        3427,      -8.971724089,      -7.856947863,      -8.462360445,      -7.591554878,      -9.697209288,      -4.333274191
          0,           0,        3428,      -8.972386654,      -7.857490161,      -8.461781344,       -7.59222587,      -9.697707166,      -4.334000306
          0,           0,        3429,      -8.973009516,      -7.858037611,      -8.461338074,      -7.592851154,      -9.698204257,      -4.334729452
          0,           0,        3430,      -8.973598238,      -7.858593088,      -8.461048486,      -7.593437772,       -9.69870056,      -4.335461389
          0,           0,        3431,      -8.974155206,      -7.859158722,      -8.460928285,      -7.593987652,      -9.699196044,      -4.336195898
          0,           0,        3432,      -8.974685317,      -7.859737072,      -8.460987902,      -7.594507163,      -9.699690704,      -4.336932633
          0,           0,        3433,      -8.975194243,      -7.860330823,      -8.461239631,      -7.595003135,      -9.700184548,      -4.337671306
          0,           0,        3434,      -8.975688826,      -7.860942406,      -8.461694163,      -7.595483395,      -9.700677582,      -4.338411666
          0,           0,        3435,      -8.976174132,      -7.861573828,      -8.462358497,      -7.595954383,      -9.701169812,      -4.339153405
          0,           0,        3436,      -8.976656749,      -7.862227082,      -8.463236145,      -7.596423403,      -9.701661243,      -4.339896214
          0,           0,        3437,      -8.977141778,      -7.862903648,      -8.464329262,      -7.596896286,      -9.702151889,      -4.340639779
          0,           0,        3438,      -8.977634644,       -7.86360486,      -8.465636761,      -7.597379843,      -9.702641761,      -4.341383786
          0,           0,        3439,      -8.978128065,      -7.864330403,       -8.46715436,      -7.597857398,      -9.703130858,       -4.34212793
          0,           0,        3440,      -8.978637218,      -7.865081852,      -8.468870341,      -7.598349279,      -9.703619182,       -4.34287191
          0,           0,        3441,      -8.979188718,      -7.865862276,      -8.470777425,      -7.598902006,      -9.704106768,      -4.343615432
          0,           0,        3442,      -8.979762738,      -7.866669514,      -8.472871578,      -7.599486447,      -9.704593646,      -4.344358216
          0,           0,        3443,       -8.98035284,      -7.867503393,       -8.47513145,      -7.600092704,       -9.70507981,      -4.345099999
          0,           0,        3444,      -8.980960064,      -7.868363282,      -8.477535682,      -7.600721447,      -9.705565238,      -4.345840529
          0,           0,        3445,      -8.981597558,      -7.869248855,      -8.480064668,      -7.601389295,      -9.706049953,      -4.346579575
          0,           0,        3446,      -8.982245036,      -7.870157924,      -8.482698213,      -7.602066399,      -9.706533985,      -4.347316929
          0,           0,        3447,      -8.982912007,      -7.871090779,      -8.485403827,      -7.602774151,      -9.707017349,      -4.348052408
          0,           0,        3448,      -8.983626992,      -7.872047235,      -8.488164849,      -7.603545258,      -9.707500064,      -4.348785854
          0,           0,        3449,      -8.984374695,      -7.873023971,      -8.490965987,      -7.604356739,      -9.707982126,      -4.349517135
          0,           0,        3450,      -8.985140709,      -7.874018783,        -8.4937746,      -7.605192421,      -9.708463546,      -4.350246145
          0,           0,        3451,      -8.985925719,      -7.875029977,      -8.496562329,      -7.606054645,      -9.708944336,      -4.350972807
          0,           0,        3452,      -8.986730654,       -7.87605551,      -8.499306162,      -7.606944725,      -9.709424511,      -4.351697074
          0,           0,        3453,       -8.98755438,       -7.87709314,      -8.501985131,      -7.607861151,      -9.709904078,      -4.352418839
          0,           0,        3454,      -8.988395262,      -7.878140495,      -8.504578655,      -7.608801793,      -9.710383053,      -4.353138238
          0,           0,        3455,      -8.989252187,      -7.879195174,      -8.507067633,       -7.60976517,      -9.710861435,      -4.353855316
          0,           0,        3456,      -8.990124304,      -7.880254743,       -8.50943578,      -7.610750051,      -9.711339236,      -4.354570102
          0,           0,        3457,      -8.991010911,      -7.881316755,      -8.511669339,      -7.611755354,      -9.711816462,       -4.35528267
          0,           0,        3458,      -8.991912109,      -7.882378797,      -8.513756711,      -7.612780817,      -9.712293121,      -4.355993126
          0,           0,        3459,      -8.992828136,      -7.883438541,      -8.515690034,      -7.613828062,      -9.712769216,      -4.356701602
          0,           0,        3460,      -8.993776009,      -7.884494859,      -8.517463795,      -7.614912061,      -9.713244764,      -4.357408247
          0,           0,        3461,      -8.994710659,      -7.885542149,      -8.519083545,      -7.615985613,      -9.713719759,       -4.35811323
          0,           0,        3462,      -8.995649749,      -7.886579745,      -8.520524608,      -7.617067328,      -9.714194206,      -4.358816735
          0,           0,        3463,      -8.996604375,      -7.887606111,      -8.521795521,      -7.618169294,      -9.714668117,      -4.359518956
          0,           0,        3464,      -8.997571499,       -7.88861848,      -8.522903336,      -7.619286987,      -9.715141505,      -4.360220091
          0,           0,        3465,      -8.998546308,      -7.889613885,      -8.523849495,      -7.620413702,      -9.715614398,      -4.360920361
          0,           0,        3466,      -8.999525205,      -7.890591575,       -8.52463469,      -7.621544446,      -9.716086795,      -4.361619985
          0,           0,        3467,       -9.00050787,        -7.8915501,      -8.525265469,      -7.622680806,      -9.716558703,      -4.362319177
          0,           0,        3468,      -9.001495082,      -7.892487754,      -8.525747949,      -7.623821936,      -9.717030133,      -4.363018152
          0,           0,        3469,       -9.00248335,      -7.893403095,      -8.526088124,      -7.624963277,      -9.717501096,      -4.363717123
          0,           0,        3470,      -9.003468997,      -7.894294918,      -8.526291856,       -7.62610028,      -9.717971605,      -4.364416299
          0,           0,        3471,      -9.004449207,      -7.895162248,       -8.52636571,      -7.627229581,      -9.718441672,      -4.365115881
          0,           0,        3472,      -9.005421231,      -7.896004339,      -8.526317469,      -7.628347562,      -9.718911297,      -4.365816062
          0,           0,        3473,      -9.006381734,      -7.896820727,      -8.526155575,      -7.629449768,      -9.719380487,      -4.366517025
          0,           0,        3474,      -9.007327153,      -7.897611168,      -8.525888818,      -7.630531558,      -9.719849237,      -4.367218948
          0,           0,        3475,      -9.008252901,      -7.898375648,      -8.525527126,      -7.631587991,      -9.720317532,      -4.367921986
          0,           0,        3476,      -9.009157647,      -7.899114376,      -8.525080733,      -7.632616562,      -9.720785382,      -4.368626284
          0,           0,        3477,      -9.010040067,      -7.899827911,      -8.524561753,      -7.633614575,      -9.721252804,      -4.369331968
          0,           0,        3478,      -9.010896866,       -7.90051715,      -8.523983129,      -7.634578895,       -9.72171981,      -4.370039169
          0,           0,        3479,      -9.011724299,      -7.901183188,       -8.52335843,      -7.635505238,        -9.7221864,         -4.370748
          0,           0,        3480,      -9.012520633,      -7.901827495,      -8.522701259,      -7.636390944,      -9.722652569,      -4.371458498
          0,           0,        3481,      -9.013285937,      -7.902451821,      -8.522026526,      -7.637235686,      -9.723118325,       -4.37217075
