"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       
       1336,           0,         121,      -8.003566708,      -7.504185855,       -7.57350176,      -9.582650722,      -4.063047593,     0.02500173088,       1.297991589
       1337,           0,          82,      -8.002896889,      -7.464924006,      -7.614896214,      -9.280777174,      -3.872530792,     0.02491234863,       1.298716292
       1338,           0,          59,      -8.002058444,      -7.253789039,      -7.436367619,      -9.061922533,      -3.916441039,     0.02480009634,       1.298945653
       1339,           0,          84,      -8.000509229,      -7.359751727,      -7.501814468,      -9.364601572,      -3.766383354,     0.02436943484,        1.29929215
       1340,           0,          82,      -8.000941795,      -7.383052255,      -7.614448465,      -9.345254648,      -3.855067054,     0.02422593725,       1.299241296
       1341,           0,          75,      -8.004179074,      -7.376047818,      -7.531527265,      -9.285727654,      -3.785471324,     0.02436313345,       1.298859871
       1342,           0,         122,      -8.001918665,       -7.53484443,      -7.591697454,      -9.601976205,      -4.061962015,     0.02511690783,       1.299114034
       1343,           0,          80,       -8.00602345,      -7.463579122,      -7.606802194,      -9.276014271,      -3.857970622,     0.02487934999,       1.299559773
       1344,           0,          59,       -8.00118613,      -7.254831306,      -7.434565408,      -9.073677477,      -3.898951915,     0.02472021352,       1.299815311
       1345,           0,          91,      -8.004057878,      -7.373765908,      -7.519284307,      -9.436869356,      -3.880574914,     0.02442279835,        1.30061471
       1346,           0,          79,      -8.006803182,      -7.373134657,      -7.604074548,      -9.323402564,      -3.782369394,     0.02430273658,       1.300209193
       1347,           0,          78,      -8.005081102,      -7.396313071,      -7.531673989,      -9.316758873,      -3.808915203,     0.02451520922,       1.300010211
       1348,           0,         122,      -8.001986911,      -7.552207448,      -7.601093708,      -9.587776893,      -4.068242065,     0.02516361372,        1.30014075
       1349,           0,          71,      -8.005280022,      -7.386887086,      -7.521498191,       -9.18196936,      -3.851203474,     0.02493160713,       1.300250887
       1350,           0,          60,      -8.003722492,      -7.267421288,       -7.45065028,      -9.082964209,       -3.93524121,      0.0247610281,       1.301137043
       1351,           0,          92,      -8.001589906,      -7.354730296,      -7.543382618,      -9.431924867,       -3.88626721,      0.0244667671,       1.301770687
       1352,           0,          77,      -8.003411023,      -7.350587267,      -7.594424691,       -9.29412671,      -3.786238206,     0.02432188516,       1.301316911
       1353,           0,          81,      -8.002896762,       -7.40233155,      -7.531916893,      -9.331579772,      -3.834957806,     0.02458698851,       1.301119727
       1354,           0,         127,      -8.002153265,      -7.583038999,      -7.614611768,      -9.601157842,      -4.073149527,     0.02526064861,       1.301213814
       1355,           0,          68,      -8.004654827,      -7.354980454,      -7.501037373,      -9.138471951,      -3.886653077,     0.02498961704,       1.301194155
       1356,           0,          64,      -8.002144773,      -7.289615334,      -7.446382981,      -9.117714062,      -4.019305802,     0.02475088743,       1.302235496
       1357,           0,          99,      -8.001406865,      -7.374010957,      -7.559043642,      -9.499531548,      -3.879340202,     0.02445796449,        1.30296268
       1358,           0,          76,      -8.000576473,      -7.346039578,      -7.578442378,      -9.290208864,      -3.787117212,      0.0243491244,        1.30233737
       1359,           0,         117,      -8.001770915,       -7.42975192,      -7.522988762,      -9.575548352,      -4.013126051,     0.02498714757,       1.301853183
       1360,           0,         111,      -8.002047145,      -7.602953016,      -7.593242366,      -9.513773142,      -3.995370106,     0.02524087265,       1.302657603
       1361,           0,          60,      -8.000442213,      -7.252405118,      -7.450674309,       -9.08059908,      -4.039126341,     0.02497582915,       1.302175178
       1362,           0,          85,      -8.000548954,      -7.427516909,      -7.458926746,        -9.3673123,      -3.903462571,     0.02457306818,       1.303681371
       1363,           0,          89,      -8.000417813,      -7.423641624,      -7.589733058,      -9.417793164,      -3.874428692,     0.02447521991,       1.303545642
       1364,           0,          61,      -8.006175672,       -7.24536567,      -7.372053023,      -9.139799729,      -3.826482371,     0.02449551638,       1.303730592
       1365,           0,         116,      -8.000834818,      -7.479944426,      -7.566731605,         -9.582244,      -4.006011187,     0.02523181911,       1.303810823
       1366,           0,          91,      -8.004314373,      -7.535695998,      -7.621911087,      -9.376290536,      -3.913160376,      0.0251447653,       1.304144913
       1367,           0,          57,      -8.006478378,      -7.234653994,      -7.447855289,      -9.050978709,      -3.941162528,     0.02502345056,       1.303889962
       1368,           0,          67,      -8.003761599,      -7.288193331,       -7.47246594,      -9.172944408,      -3.859893043,     0.02466095595,       1.304156652
       1369,           0,          82,      -8.001060256,      -7.365755164,      -7.556818473,      -9.308569276,      -3.853011013,     0.02464311682,       1.304916182
       1370,           0,          58,      -8.000288667,      -7.180577743,       -7.40269006,      -9.074899844,      -3.864375296,     0.02451113926,       1.304446156
       1371,           0,          77,      -8.000921532,      -7.382233824,      -7.500543312,      -9.258058579,      -3.774522884,     0.02481871243,        1.30470634
       1372,           0,         113,      -8.001910879,      -7.507922188,      -7.585651144,      -9.490229803,      -3.978057119,      0.0253978573,       1.305169402
       1373,           0,          64,      -8.003084773,      -7.286015985,      -7.464867922,      -9.075413375,      -3.910566051,     0.02526257138,       1.305105026
       1374,           0,          54,      -8.000424035,      -7.213443883,      -7.449061503,        -8.9900587,      -3.791963289,     0.02513198051,       1.305833849
       1375,           0,          72,      -8.005661688,      -7.300595021,       -7.51656465,      -9.172498083,       -3.81923078,     0.02485394729,       1.306099311
       1376,           0,          74,      -8.000358148,      -7.279116786,      -7.530931311,      -9.203189806,      -3.783584806,     0.02463734221,       1.305826842
       1377,           0,          69,      -8.006021317,       -7.29379707,      -7.456291664,       -9.16010564,      -3.808941126,       0.024615019,       1.305833989
       1378,           0,          87,      -8.002456004,      -7.432784521,      -7.543690882,      -9.317741895,      -3.841429409,     0.02505732008,       1.305914752
       1379,           0,         116,      -8.003293653,      -7.559675387,      -7.597131206,       -9.48677251,       -4.03003296,     0.02558143881,       1.306368473
       1380,           0,          60,      -8.004145693,      -7.244023079,      -7.427875685,      -9.017903768,       -4.01372953,     0.02536955051,       1.306240175
       1381,           0,          63,      -8.009347175,      -7.285574938,       -7.48687667,      -9.072716362,      -3.901374373,     0.02503553814,       1.307146502
       1382,           0,          92,      -8.001364905,      -7.331245354,      -7.567421266,      -9.372874192,      -3.857487415,     0.02475489771,       1.307569022
       1383,           0,          68,        -8.0009321,      -7.244824459,       -7.50216594,      -9.155507448,      -3.807103814,     0.02463048515,        1.30722196
       1384,           0,          81,      -8.005752085,      -7.394368164,      -7.517351082,       -9.30060234,      -3.782301018,     0.02497485703,       1.307266079
       1385,           0,         128,      -8.003288221,      -7.554807748,      -7.605535816,      -9.573786807,      -4.084292045,     0.02562737123,       1.307413372
       1386,           0,          69,      -8.002113886,      -7.350142442,      -7.498063059,      -9.119777297,      -3.885730154,     0.02537448795,       1.307354844
